188260  | 97886B  | 13B Vul 
188260  | 97886A  | 13A Vul 
188114  | 98032   | iota Sgr
188376  | 98066   | omega Sgr
188727  | 98085   | 10 Sge  
188603  | 98162   | 59 Sgr  
189090  | 98234   | 11 Sge  
188899  | 98258   | 61 Sgr  
189319  | 98337   | gamma Sge
189005  | 98353   | 60 Sgr  
189410  | 98375   | 14 Vul  
189103  | 98412   | theta 1 Sgr
189118  | 98421   | theta 2 Sgr
189577  | 98438   | 13 Sge  
188584  | 98478   | mu 1 Pav
188228  | 98495   | epsilon Pav
189849  | 98543   | 15 Vul  
188887  | 98624   | mu 2 Pav
189741  | 98633   | 63 Sgr  
190004  | 98636A  | 16A Vul 
190004  | 98636B  | 16B Vul 
189763  | 98688   | 62 Sgr  
190406  | 98819   | 15 Sge  
190608  | 98920   | eta Sge
190454  | 98953   | 65 Sgr  
190993  | 99080   | 17 Vul  
190421  | 99120   | xi Tel
190248  | 99240   | delta Pav
191570  | 99352   | theta A Sge
191747  | 99404   | 18 Vul  
192004  | 99518   | 19 Vul  
192044  | 99531   | 20 Vul  
192518  | 99738   | 21 Vul  
192713  | 99853   | 22 Vul  
192806  | 99874   | 23 Vul  
192836  | 99913   | 18 Sge  
192944  | 99951   | 24 Vul  
193911  | 100435  | 25 Vul  
193571  | 100469  | kappa 1 Sgr
193807  | 100591A | kappa 2A Sgr
193807  | 100591B | kappa 2B Sgr
193924  | 100751  | alpha Pav
195569  | 101477  | nu Mic
195627  | 101612  | psi 1 Pav
196362  | 101641  | 26 Vul  
196504  | 101716  | 27 Vul  
195961  | 101773  | rho Pav
196724  | 101867  | 29 Vul  
196740  | 101868  | 28 Vul  
196378  | 101983  | psi 2 Pav
196067  | 102125A | mu 2A Oct
196519  | 102157  | upsilon Pav
196051  | 102162  | mu 1 Oct
197752  | 102388  | 30 Vul  
197051  | 102395  | beta Pav
197937  | 102693  | iota Mic
197635  | 102773  | sigma Pav
198232  | 102831  | alpha Mic
198529  | 102989  | beta Mic
198809  | 103004  | 31 Vul  
199169  | 103200  | 32 Vul  
199697  | 103511  | 33 Vul  
199951  | 103738  | gamma Mic
200163  | 103882  | zeta Mic
199532  | 104043  | alpha Oct
200718  | 104148  | delta Mic
200702  | 104177  | eta Mic
177482  | 104382  | sigma Oct
201371  | 104755  | omicron Pav
202627  | 105140  | epsilon Mic
203006  | 105382A | theta 1A Mic
203504  | 105502  | 1 Peg   
203585  | 105696A | theta 2A Mic
203585  | 105696B | theta 2B Mic
203608  | 105858  | gamma Pav
204414  | 105966  | 35 Vul  
204394  | 106067  | 5 PsA   
204724  | 106140  | 2 Peg   
204854  | 106340  | 6 PsA   
205471  | 106654  | 8 PsA   
205529  | 106703  | 7 PsA   
205811  | 106781  | 3B Peg  
205811  | 106783  | 3A Peg  
205852  | 106787  | 5 Peg   
205924  | 106856  | 4 Peg   
205478  | 107089  | nu Oct
206487  | 107151  | 7 Peg   
206778  | 107315  | epsilon Peg
206859  | 107348  | 9 Peg   
206901  | 107354A | kappa A Peg
206901  | 107354B | kappa B Peg
206742  | 107380  | iota PsA
207089  | 107472  | 12 Peg  
207203  | 107575  | 11 Peg  
207155  | 107608  | theta PsA
207650  | 107763  | 14 Peg  
207652  | 107788A | 13A Peg 
207652  | 107788B | 13B Peg 
206240  | 107843A | lambda A Oct
206240  | 107843B | lambda B Oct
207978  | 107975  | 15 Peg  
208057  | 108022  | 16 Peg  
208565  | 108339  | 17 Peg  
208851  | 108571  | 11A PsA 
209008  | 108612  | 18 Peg  
209014  | 108661A | eta A PsA
209014  | 108661B | eta B PsA
209166  | 108693  | 20 Peg  
209167  | 108699  | 19 Peg  
209459  | 108875  | 21 Peg  
209476  | 108952  | 13 PsA  
209833  | 109056  | 23 Peg  
209747  | 109068  | nu Peg
210027  | 109176  | iota Peg
210129  | 109240  | 25 Peg  
210049  | 109285  | mu PsA
210066  | 109289  | upsilon PsA
210354  | 109352  | pi 1 Peg
210459  | 109410  | pi 2 Peg
210302  | 109422  | tau PsA
210418  | 109427  | theta Peg
210516  | 109458  | 28 Peg  
210934  | 109789  | lambda PsA
210853  | 110078  | psi Oct
211416  | 110130  | alpha Tuc
210967  | 110256  | epsilon Oct
211924  | 110298  | 30 Peg  
212097  | 110371  | 32 Peg  
212076  | 110386  | 31 Peg  
212395  | 110548A | 33A Peg 
212395  | 110548B | 33B Peg 
212754  | 110785  | 34 Peg  
212581  | 110838A | delta A Tuc
212943  | 110882  | 35 Peg  
213119  | 110986  | 36 Peg  
213235  | 111062A | 37A Peg 
213235  | 111062B | 37B Peg 
213323  | 111068  | 38 Peg  
213296  | 111138  | zeta PsA
213398  | 111188  | beta PsA
211539  | 111196  | upsilon Oct
213617  | 111278  | 39 Peg  
213442  | 111310  | nu Tuc
214567  | 111810  | 40 Peg  
214698  | 111884  | 41 Peg  
214748  | 111954  | epsilon PsA
214923  | 112029  | zeta Peg
214994  | 112051  | omicron Peg
214966  | 112102  | 19 PsA  
215182  | 112158  | eta Peg
215510  | 112358  | 45 Peg  
215452  | 112362  | 20 PsA  
214846  | 112405  | beta Oct
215665  | 112440  | lambda Peg
215648  | 112447  | xi Peg
215562  | 112533  | xi Tuc
216131  | 112748  | mu Peg
215573  | 112781  | xi Oct
216210  | 112862  | 21 PsA  
216385  | 112935  | sigma Peg
216336  | 112948A | gamma A PsA
216701  | 113167  | 1 Psc   
216735  | 113186  | rho Peg
216763  | 113246  | delta PsA
217014  | 113357  | 51 Peg  
216956  | 113368  | alpha PsA
217232  | 113503A | 52A Peg 
217232  | 113503B | 52B Peg 
217264  | 113521  | 2 Psc   
217428  | 113610  | 3 Psc   
217792  | 113860  | pi PsA
217906  | 113881  | beta Peg
217891  | 113889  | beta Psc
218045  | 113963  | alpha Peg
218329  | 114144  | 55 Peg  
218356  | 114155  | 56 Peg  
218527  | 114273  | 5 Psc   
218634  | 114347  | 57 Peg  
218700  | 114389  | 58 Peg  
218918  | 114520  | 59 Peg  
218935  | 114526  | 60 Peg  
219477  | 114844  | 61 Peg  
219615  | 114971  | gamma Psc
219571  | 114996  | gamma Tuc
219784  | 115102  | gamma Scl
220009  | 115227  | 7 Psc   
220061  | 115250  | tau Peg
220088  | 115271  | 63 Peg  
220222  | 115355A | 64A Peg 
220222  | 115355B | 64B Peg 
220318  | 115407  | 65 Peg  
220363  | 115444  | 66 Peg  
220599  | 115591  | 67 Peg  
220657  | 115623  | upsilon Peg
220825  | 115738  | kappa Psc
220858  | 115768  | 9 Psc   
220933  | 115806  | 69 Peg  
220954  | 115830  | theta Psc
219765  | 115836  | tau Oct
221115  | 115919  | 70 Peg  
221147  | 115945  | 11 Psc  
221146  | 115951  | 12 Psc  
221409  | 116146  | 13 Psc  
221507  | 116231  | beta Scl
221615  | 116264  | 71 Peg  
221673  | 116310A | 72A Peg 
221673  | 116310B | 72B Peg 
221675  | 116323  | 14 Psc  
221758  | 116355  | 73 Peg  
221760  | 116389  | iota Phe
221833  | 116422  | 15 Psc  
221950  | 116495  | 16 Psc  
222098  | 116592  | 74 Peg  
222133  | 116611  | 75 Peg  
222287  | 116737A | theta A Phe
222368  | 116771  | iota Psc
222433  | 116820  | mu Scl
222603  | 116928  | lambda Psc
222683  | 116972  | 76 Peg  
222764  | 117020  | 77 Peg  
222842  | 117073B | 78B Peg 
222842  | 117073A | 78A Peg 
223075  | 117245  | 19 Psc  
223145  | 117315  | sigma Phe
223252  | 117375  | 20 Psc  
223352  | 117452  | delta Scl
223438  | 117491  | 21 Psc  
223461  | 117500  | 79 Peg  
223637  | 117628  | 80 Peg  
223719  | 117683  | 22 Psc  
223647  | 117689  | gamma 1 Oct
223768  | 117718  | phi Peg
223781  | 117730  | 82 Peg  
223792  | 117735  | 83 Peg  
223825  | 117761  | 24 Psc  
223855  | 117774  | 25 Psc  
224103  | 117927  | 26 Psc  
224362  | 118114  | gamma 2 Oct
224392  | 118121  | eta Tuc
224427  | 118131  | psi Peg
224533  | 118209  | 27 Psc  
224554  | 118234  | pi Phe
224617  | 118268  | omega Psc
224686  | 118322  | epsilon Tuc
